outer,omega1,omega2,omega3,omega4,omega5,gap23,tOuter,tEig,tGrad,tInner,tOther,multN,multJ,degen,nInner,dxOuter,dxNorm2,move,stage,vol
77,148.96703381524807,149.34470891107156,462.33058151413951,484.25977603405272,671.70413513183075,2.0957278961214336,15.688797833333334,1.1026901250000001,0.045568625000000001,14.538225416666666,0.0023136666666676575,2,1,1,26,0.014147619757495549,0.4465628598898293,0.040000000000000001,1,0.49998675573995277
78,149.0250186326391,149.55790472069117,462.72432685307797,484.58077066540409,672.32667070584694,2.0939476433375077,18.486957208333333,1.1181133750000001,0.046097041666666665,17.320119708333333,0.002627083333333502,2,1,1,32,0.017387643490317826,0.53151459162854275,0.040000000000000001,1,0.49998945268134992
79,149.10881435727151,149.67780955222017,462.70765526623609,484.60129097724143,673.13190269630547,2.0913577413411093,11.770717208333334,1.1250679166666666,0.045348958333333335,10.597912208333334,0.0023881250000012955,2,1,1,20,0.013755331939559972,0.35803597091967643,0.040000000000000001,1,0.49999102686443164
80,149.15289084901173,149.55358186864365,461.79373227934809,483.83303003865268,673.8646811948156,2.0878145913278905,16.299313458333334,1.1017311666666667,0.045030374999999997,15.150170958333334,0.002380958333333183,2,1,1,28,0.011504729946248932,0.44604308855253871,0.040000000000000001,1,0.49999261699773334
81,149.23384126060506,149.64491071094483,461.72490878817359,483.68714111393734,674.62019958152757,2.0854701746592954,14.048635875,1.1174987916666668,0.04543470833333333,12.883422041666666,0.0022803333333332176,2,1,1,24,0.0092698858951741295,0.37446782633260761,0.040000000000000001,1,0.49998383469907687
82,149.28341133022107,149.5717053533607,461.01365918327213,483.1659299998588,675.30087825103544,2.0822250645209595,13.901817458333333,1.0831538333333333,0.045990250000000003,12.770132458333334,0.0025409166666658933,2,1,1,23,0.009364419237045802,0.38471400600501987,0.040000000000000001,1,0.49999318764519712
83,149.32254921812387,149.75749163081008,461.31415250749393,483.32330670571503,675.90940717038472,2.0804078479409194,15.379287124999999,1.1097437916666666,0.047986708333333336,14.218961708333334,0.0025949166666663359,2,1,1,26,0.0091686027454746036,0.42109204545090445,0.040000000000000001,1,0.49999405882197717
84,149.39151048869226,149.89312201403354,461.41264810053002,483.29129214497226,676.59241277153114,2.0782776547767878,14.346326916666667,1.1133684166666666,0.046290583333333336,13.184172958333333,0.0024949583333349068,2,1,1,23,0.012048218927729476,0.38870192324830466,0.040000000000000001,1,0.49998531198718377
85,149.44732375482337,149.85781512069391,460.87158835655924,482.81544567579675,677.29215586743283,2.0753924177085996,15.3239465,1.1147670000000001,0.046387666666666667,14.160509125000001,0.0022827083333325504,2,1,1,26,0.013095128517811916,0.42661983552001159,0.040000000000000001,1,0.49998711672476503
86,149.50330353698018,149.97427312936364,460.95355841292189,482.85890668013792,677.90153935544492,2.0735508750578586,12.874500791666666,1.0951896666666667,0.04641295833333333,11.730671375,0.0022267916666667276,2,1,1,22,0.013818030297840818,0.37050370761169166,0.040000000000000001,1,0.4999788644131184
87,149.5509930916997,150.01058978053558,460.70183158816866,482.67559683561194,678.43114107996439,2.071128726726374,14.179967041666666,1.1001951666666667,0.046559875000000001,13.030938666666666,0.0022733333333331274,2,1,1,24,0.011616815282098727,0.39025423413253874,0.040000000000000001,1,0.49999347668667532
88,149.60420953104031,150.13037677056209,460.75844899244737,482.71164405045789,678.97910741265105,2.0690554363731803,10.098709291666667,1.1221257916666667,0.046721249999999999,8.9276388749999995,0.0022233750000015817,2,1,1,16,0.011473623659579553,0.32015992331363219,0.040000000000000001,1,0.49998974945710289
89,149.63004250259462,149.85334925446256,459.21756124875776,481.47326897511829,679.67134306061428,2.06444643068318,18.427744166666667,1.0987555416666666,0.045476833333333334,17.281174624999998,0.0023371666666704982,2,1,1,33,0.0093440253208396558,0.50999220907206955,0.040000000000000001,1,0.49998394183952549
