outer,rho_sha256,omega1,omega2,omega3,lambda1,lambda2,gap12,dOff,volume,Mnd,gray,mid,broad_core,void_lt_0p1,at_rhomin,beta,box_max,box_mean,box_at_floor,N,multJ,max_abs_drho,l2_drho,rms_drho,sign_reversal,on_bound,at_move_box,step_over_box_rms,pred_gain,real_gain,gain_ratio,stop_metric,stop_eps,stop_raw,nInner,innerConv,spike,stage,exA,exB,exE,exDecl
131,f12cef443faf15cc8d653a143f6ee699d520467cf580e63e8af0860ca7d58aa8,159.41696269537553,166.6160095193528,392.25465919271073,25413.767995018752,27760.89462815306,0.04515859982688084,2347.1266331343068,0.49998770214361316,0.3899277487611965,0.42236111111111113,0.2578472222222222,0.26458333333333334,0.2824305555555556,0.0,25476.843454700655,0.04,0.04,nan,2,0,0.0314081912721456,0.6617104700144046,0.0038991663377443593,0.23916666666666667,0.0,0.0,0.09747915844360903,63.07545968190243,59.96798208817927,0.9507339683389615,0.6617104700144046,0.15000000000000002,False,17,1,False,1.0,0.0,0.0,0.0,0.0
132,3e5f322383e5d13d57bfc8f051c6c5f9f6e5becd80e00de857e01851a0d5c9c4,159.60493719527267,167.0000595737433,393.0038565755056,25473.73597710693,27889.01989763381,0.04633391991767074,2415.2839205268792,0.49998652860862497,0.3874167636723616,0.4184027777777778,0.2565972222222222,0.2613888888888889,0.2859027777777778,0.0,25532.50549294362,0.04,0.04,nan,2,0,0.032300778714606855,0.6308845075179171,0.003717522611762122,0.2536805555555556,0.0,0.0,0.09293806529405306,58.76951583668779,57.76932018402658,0.9829810465779468,0.6308845075179171,0.15000000000000002,False,16,1,False,1.0,0.0,0.0,0.0,0.0
133,462fa464e49d20d6c435da664bb76f67e8b68f5cc9649111fdf44a2e9561d5e2,159.78581068821774,167.32809969326968,393.6196226691526,25531.505297290958,27998.692946960797,0.047202495469193084,2467.1876496698387,0.4999865310280269,0.384566799571273,0.4120138888888889,0.255,0.25875,0.29194444444444445,0.0,25602.49379237406,0.04,0.04,nan,2,0,0.0355238012124185,0.6997511084078888,0.004123322949150176,0.21375,0.0,0.0,0.10308307372875437,70.98849508310377,69.48259984196193,0.9787867704565515,0.6997511084078888,0.15000000000000002,False,17,1,False,1.0,0.0,0.0,0.0,0.0
134,2fe085258052b3cb1170eeedf58a3556d462daee50e4fdb0ad5f5f64bc6de274,160.0030871487576,167.7152771813278,394.39514878529104,25600.98789713292,28128.41420000961,0.04820025769502833,2527.426302876691,0.49998282546069944,0.38168993715616645,0.4076388888888889,0.2532638888888889,0.25548611111111114,0.29597222222222225,0.0,25679.311066224793,0.04,0.04,nan,2,0,0.0366664055553964,0.7250300485707158,0.004272280532569709,0.18270833333333333,0.0,0.0,0.10680701331424276,78.32316909187284,67.54286956518263,0.8623612954929728,0.7250300485707158,0.15000000000000002,False,16,1,False,1.0,0.0,0.0,0.0,0.0
135,0c31761c9b8d497c65dce65567b9aa46460d5274b615a8a3235ce02e2061b475,160.2140155126826,168.07695368663406,395.08879524884145,25668.530766698103,28249.86236057893,0.049077717381904175,2581.3315938808264,0.49998685937464266,0.37889959805638596,0.4022222222222222,0.2521527777777778,0.2528472222222222,0.30041666666666667,0.0,25737.688622860114,0.04,0.04,nan,2,0,0.03397550102691927,0.6830672950947985,0.0040250126364023715,0.4242361111111111,0.0,0.0,0.10062531591005928,69.15785616201174,60.90098548075184,0.8806083482125726,0.6830672950947985,0.15000000000000002,False,17,1,False,1.0,0.0,0.0,0.0,0.0
136,f7153cec2441943f74035006f4025d87f8cc555ffc52efd871abc5c0c3085231,160.40396426578383,168.42426192108536,395.85753033603305,25729.431752178854,28366.732003662364,0.05000061994734854,2637.30025148351,0.49998745919160065,0.3764279036001676,0.3995138888888889,0.2501388888888889,0.25083333333333335,0.3025,0.0,25795.41417323688,0.04,0.04,nan,2,0,0.03707024258934024,0.6419105580619643,0.0037824942376738,0.181875,0.0,0.0,0.09456235594184498,65.98242105802638,50.78832314702959,0.7697250621095766,0.6419105580619643,0.15000000000000002,False,16,1,False,1.0,0.0,0.0,0.0,0.0
137,9896b174ee671eb10e7a9d2d493b612e54041d7015e3582630f40d9e81c3955f,160.56220002019742,168.72264584999203,396.56678177032865,25780.220075325884,28467.331222621833,0.050824202886906714,2687.111147295949,0.499990574474483,0.3743646288580663,0.39791666666666664,0.24708333333333332,0.2495138888888889,0.3034027777777778,0.0,25821.887654295846,0.04,0.04,nan,2,0,0.0332327584552697,0.5304935966033001,0.003125963496118619,0.2234722222222222,0.0,0.0,0.07814908740296546,41.66757896996205,35.725189280117775,0.8573857700221048,0.5304935966033001,0.15000000000000002,False,17,1,False,1.0,0.0,0.0,0.0,0.0
138,274ff7d97622f5cd8c0d7bec316bde2c1300d1174277f348647b03b1ac3ffc6f,160.67341181603757,168.95758881974848,397.1462663146435,25815.945264606,28546.666819783197,0.05155910309040955,2730.721555177195,0.4999934541028267,0.3725154817952927,0.39631944444444445,0.24506944444444445,0.2482638888888889,0.304375,0.0,25851.664840790894,0.04,0.04,nan,2,0,0.02810664014223965,0.46752563728413715,0.0027549212375181293,0.26666666666666666,0.0,0.0,0.06887303093795324,35.7195761848925,29.13220010173245,0.8155807882752494,0.46752563728413715,0.15000000000000002,False,18,1,False,1.0,0.0,0.0,0.0,0.0
139,e7c5daee12623208690c582e155281bf1466faea15b395d7f6adc028fdbad630,160.76404282272742,169.16910304741512,397.71144698057725,25845.077464707734,28618.185425866955,0.05228196602368268,2773.1079611592213,0.4999946301854125,0.370845616298693,0.3948611111111111,0.24138888888888888,0.24722222222222223,0.3053472222222222,0.0,25876.887796397703,0.04,0.04,nan,2,0,0.029731337829593734,0.43825326975540374,0.0025824321576768602,0.1975,0.0,0.0,0.0645608039419215,31.810331689968734,26.482581242133165,0.8325150929024844,0.43825326975540374,0.15000000000000002,False,18,1,False,1.0,0.0,0.0,0.0,0.0
140,d09feaf3e71b50d5aa4ea503101ae8a48129bb3eabbfa5ccdc6abfe76261e55e,160.84638648707613,169.39219985190917,398.266372569434,25871.560045949867,28693.717370669136,0.0531302788422896,2822.157324719268,0.4999950513641385,0.36941113008899606,0.39375,0.23972222222222223,0.24604166666666666,0.30618055555555557,0.0,25898.208830080745,0.04,0.04,nan,2,0,0.027578583781776456,0.40545426157199843,0.002389162148487869,0.18368055555555557,0.0,0.0,0.05972905371219673,26.648784130877175,22.800877645844594,0.8556066773577815,0.40545426157199843,0.15000000000000002,False,17,1,False,1.0,0.0,0.0,0.0,0.0
141,36fa3cac4ebb03cfaf16c550122685211228724691d730ea912007f935e73135,160.91724868265587,169.6021826135187,398.75955095117894,25894.360923595712,28764.900347269344,0.053971429426999104,2870.539423673632,0.49999511018219744,0.3679617574489319,0.39222222222222225,0.23756944444444444,0.24520833333333333,0.3070833333333333,0.0,25921.596259087037,0.04,0.04,nan,2,0,0.026864257199068077,0.43475536734939424,0.0025618205700833766,0.1515277777777778,0.0,0.0,0.0640455142520844,27.235335491324804,22.31420730303944,0.819310902564322,0.43475536734939424,0.15000000000000002,False,17,1,False,1.0,0.0,0.0,0.0,0.0
142,d8f12d62d9e8551798b3c63100c5424bfa8ca97431cf3dc37210ebd2dac38dbc,160.98656816920706,169.9408855190266,399.4551331667946,25916.67513089875,28879.904570990908,0.05562151831454655,2963.2294400921564,0.49999540392990177,0.36661324669485035,0.39131944444444444,0.23645833333333333,0.2442361111111111,0.30777777777777776,0.0,25941.99006674297,0.04,0.04,nan,2,0,0.02528437000308721,0.42343460172825237,0.002495112318925602,0.09833333333333333,0.0,0.0,0.062377807973140076,25.31493584421696,20.461810175656865,0.8082900269459398,0.42343460172825237,0.15000000000000002,False,17,1,False,1.0,0.0,0.0,0.0,0.0
143,d7ae00bb7439d7cd2c1f6567137da38b51d97dc543f77f216465bf714207b9c6,161.05010692661588,170.26607536728991,400.0670747024324,25937.13694107441,28990.53642097965,0.05722423049910412,3053.3994799052416,0.4999958499714167,0.36510862715645026,0.38979166666666665,0.234375,0.24298611111111112,0.3088888888888889,0.0,25963.39882073986,0.04,0.04,nan,2,0,0.030439024720375914,0.4372386769518678,0.0025764536122474995,0.455,0.0,0.0,0.0644113403061875,26.261879665453307,24.47055738777999,0.9317900203453546,0.4372386769518678,0.15000000000000002,False,22,1,False,1.0,0.0,0.0,0.0,0.0
144,91fd56b83056f90cf93c48bb0236e05bb5230e4b63b62c2371f10ce58b817ce0,161.12606089165772,170.4983447391201,400.4976625405663,25961.60749846219,29069.68555877985,0.05816739884036753,3108.078060317661,0.49999608967305614,0.364089709246563,0.38875,0.23347222222222222,0.2423611111111111,0.3092361111111111,0.0,25978.051197246834,0.04,0.04,nan,2,0,0.02365394732711883,0.3411702704817043,0.0020103650983071806,0.2891666666666667,0.0,0.0,0.05025912745767951,16.443698784645676,16.201626666683296,0.9852787307081777,0.3411702704817043,0.15000000000000002,False,18,1,False,1.0,0.0,0.0,0.0,0.0
145,9e16882bc73987ec356e5a3954cc1e18ec4f34350943cf9b6bd9d45905c9bbe5,161.1763292953679,170.63227501888943,400.7032020705352,25977.80912512887,29115.37327812192,0.05866832781749721,3137.564152993047,0.49999630525393873,0.3630517197922744,0.3877777777777778,0.23305555555555554,0.2415972222222222,0.3096527777777778,0.0,25995.483008721196,0.04,0.04,nan,2,0,0.025415446711455823,0.3270998118029953,0.0019274541254228456,0.35777777777777775,0.0,0.0,0.04818635313557114,17.673883592324273,16.117095262969087,0.9119158887053384,0.3270998118029953,0.15000000000000002,False,17,1,False,1.0,0.0,0.0,0.0,0.0
146,454b23dbd3655afb20d6bc3be770fd20b4580747a870fc09083db7e687e9cb47,161.2263198748636,170.7790799573779,400.95047930216975,25993.92622039184,29165.49415108847,0.05925062415323188,3171.5679306966304,0.49999648469829955,0.36196962629620166,0.3871527777777778,0.23201388888888888,0.24104166666666665,0.31,0.0,26011.7983744528,0.04,0.04,nan,2,0,0.02618877720824653,0.3455823210573763,0.0020363633556488114,0.19979166666666667,0.0,0.0,0.05090908389122029,17.872154060958565,15.797761555299076,0.8839315899704017,0.3455823210573763,0.15000000000000002,False,19,1,False,1.0,0.0,0.0,0.0,0.0
147,bbd880a0626e1d742cacef1f92732797e41edc0b9fb8b63d9867589b5ae6e2de,161.27530493521672,170.922209107592,401.2044810805887,26009.72398194714,29214.40156621941,0.059816375335643525,3204.677584272271,0.49999660378856814,0.3610382528230914,0.3865972222222222,0.23083333333333333,0.240625,0.3102083333333333,0.0,26025.09903491529,0.04,0.04,nan,2,0,0.02476610829116406,0.30749945725153843,0.0018119579286145476,0.40875,0.0,0.0,0.045298948215363684,15.375052968149248,13.38133627748175,0.8703278164441024,0.30749945725153843,0.15000000000000002,False,17,1,False,1.0,0.0,0.0,0.0,0.0
148,1bc59ffa55ecded9dcd2d8c0b732976e81dccc60133c3c3af929e200d93ef5c7,161.31678560591462,171.04972807447302,401.404899955463,26023.10531822462,29258.009474351165,0.060334344203555414,3234.904156126544,0.4999968181261944,0.36007244809139505,0.3852777777777778,0.23020833333333332,0.23944444444444443,0.3109722222222222,0.0,26039.09618714159,0.04,0.04,nan,2,0,0.02286243080292076,0.313556445189392,0.0018476490723180591,0.38534722222222223,0.0,0.0,0.04619122680795149,15.990868916967884,13.824436553783016,0.864520660232161,0.313556445189392,0.15000000000000002,False,18,1,False,1.0,0.0,0.0,0.0,0.0
149,0dd2b608f06bce8151a88e6fc2904717afa4b57e83cb169e115d3543c516737c,161.35962863981314,171.1829483117302,401.6011720487478,26036.929754778404,29303.601792696492,0.060878422655797446,3266.672037918088,0.49999680571667443,0.35917963581138146,0.38381944444444444,0.22944444444444445,0.23819444444444443,0.31201388888888887,0.0,26051.429381321435,0.04,0.04,nan,2,0,0.024861535678794195,0.29784930355504297,0.0017550938526288444,0.40944444444444444,0.0,0.0,0.04387734631572109,14.4996265430309,13.31732882509823,0.9184601262367733,0.29784930355504297,0.15000000000000002,False,17,1,False,1.0,0.0,0.0,0.0,0.0
150,7ff1120ce77ec20c505bd2b29c7427d4057b4bf45f7a2aebfecf2ec61406faf0,161.4008893519596,171.3086575060087,401.7775709253144,26050.247083603503,29346.656136510992,0.06138608153790087,3296.4090529074892,0.4999968806107447,0.3582242519462701,0.38256944444444446,0.22868055555555555,0.23493055555555556,0.3127083333333333,0.0,26065.536844379294,0.04,0.04,nan,2,0,0.023078632884178135,0.3113170327210352,0.0018344532077993192,0.40284722222222225,0.0,0.0,0.04586133019498297,15.289760775791365,14.296944840039941,0.9350666141668239,0.3113170327210352,0.15000000000000002,False,18,1,False,1.0,0.0,0.0,0.0,0.0
151,da855053536c1f6a23f5f4e485ea8e920b9419f84c4e0fb402e533d49d199ee1,161.4451734442487,171.4456249785286,401.9727253435108,26064.544028443543,29393.60232427827,0.061943329248757784,3329.058295834726,0.4999968498469804,0.35729794404647186,0.38166666666666665,0.22784722222222223,0.2338888888888889,0.31319444444444444,0.0,26078.975059882505,0.04,0.04,nan,2,0,0.02715638524642936,0.31021586819791136,0.001827964533620128,0.34576388888888887,0.0,0.0,0.0456991133405032,14.431031438962236,13.698601780975878,0.9492462017642843,0.31021586819791136,0.15000000000000002,False,18,1,False,1.0,0.0,0.0,0.0,0.0
152,adf58b88e53dd54d19e024b2df371cf8c171b4f7e0ab5f2d1b9baac8f580ef0a,161.48759280583917,171.5739589640471,402.14204550599794,26078.24263022452,29437.62339459652,0.0624590780192943,3359.380764372003,0.49999696618834133,0.3564109920968996,0.3798611111111111,0.22694444444444445,0.23277777777777778,0.31416666666666665,0.0,26092.033620724666,0.04,0.04,nan,2,0,0.02086793623680246,0.2940320811687497,0.0017326006540068022,0.3909722222222222,0.0,0.0,0.04331501635017005,13.790990500147018,12.689727165754448,0.9201461755498396,0.2940320811687497,0.15000000000000002,False,17,1,False,1.0,0.0,0.0,0.0,0.0
153,23ae860daf361ecc282e553d5c2fdafc5b05b3ee3cbed111c2c558ea265fc15f,161.52687812680054,171.70094076280594,402.3165227697583,26090.932357390273,29481.213058832596,0.0629868090932745,3390.2807014423233,0.49999697180256275,0.3554738109160988,0.37895833333333334,0.22541666666666665,0.23159722222222223,0.31444444444444447,0.0,26105.650294846215,0.04,0.04,nan,2,0,0.023159879915562027,0.31005548318690607,0.0018270194558794404,0.1925,0.0,0.0,0.045675486396986015,14.717937455941865,13.003366690805706,0.8835046846564796,0.31005548318690607,0.15000000000000002,False,18,1,False,1.0,0.0,0.0,0.0,0.0
154,73c10aa20c4ab20a221436e31860f83eefceacbdb43eb1ceecb900c1501f17da,161.56712451511007,171.83794335379324,402.49724575649674,26103.93572408108,29528.278776061452,0.06356997978089672,3424.3430519803733,0.49999701713122696,0.3546112180445472,0.3782638888888889,0.2247222222222222,0.23104166666666667,0.3147916666666667,0.0,26117.40485273663,0.04,0.04,nan,2,0,0.020704727944162157,0.291558881767647,0.0017180271867755837,0.4247916666666667,0.0,0.0,0.04295067966938962,13.469128655549866,11.645562070072629,0.8646113915672007,0.291558881767647,0.15000000000000002,False,17,1,False,1.0,0.0,0.0,0.0,0.0
155,aa5db42fef85c6a75773c2140c98c18852b4462ea7a807851107ba5e6d44c976,161.60315988912825,171.96753846911585,402.65906647513845,26115.58128615115,29572.83428712684,0.06413475198813151,3457.2530009756883,0.49999705364125413,0.35377716207723237,0.37756944444444446,0.22444444444444445,0.23006944444444444,0.31506944444444446,0.0,26128.275002489037,0.04,0.04,nan,2,0,0.02241151634611141,0.2842536552304185,0.001674980726587432,0.13951388888888888,0.0,0.0,0.04187451816468582,12.693716337886144,10.970019298994885,0.8642086373281678,0.2842536552304185,0.15000000000000002,False,17,1,False,1.0,0.0,0.0,0.0,0.0
156,d508ff476b68a35caa29e8d46ff412bfe70d059f93125ac0f9d74969cba16017,161.63709755328492,172.08979213359748,402.798440606969,26126.551305450146,29614.89655658479,0.0646676705937927,3488.345251134644,0.49999715543396683,0.3528795326968898,0.37666666666666665,0.22305555555555556,0.22902777777777777,0.31555555555555553,0.0,26140.37531943321,0.04,0.04,nan,2,0,0.026330912155756565,0.29920784204114076,0.0017630991174290333,0.33090277777777777,0.0,0.0,0.04407747793572585,13.824013983063196,11.636769289405493,0.841779334400453,0.29920784204114076,0.15000000000000002,False,18,1,False,1.0,0.0,0.0,0.0,0.0
157,e6702f5c06401d8c031fed5f6f673dd1582edd3dafe9eaa8cbdf0aec6fccbf5b,161.67309013790623,172.218534889491,402.9488118763158,26138.18807473955,29659.22375948283,0.06522696351377687,3521.0356847432777,0.49999718879964333,0.3519990870125836,0.37527777777777777,0.221875,0.22736111111111112,0.3163888888888889,0.0,26151.42856198444,0.04,0.04,nan,2,0,0.019441461034823047,0.29755476417478616,0.0017533582626862937,0.12118055555555556,0.0,0.0,0.04383395656715735,13.240487244889664,11.078558793135016,0.8367183615097645,0.29755476417478616,0.15000000000000002,False,18,1,False,1.0,0.0,0.0,0.0,0.0
158,f3d3e0eb5143a58431dd4b22f48da74010ee9292f77624f8af643fe03ce8c9a8,161.70734873076327,172.3512268926011,403.1006507539236,26149.266633532687,29704.945411384862,0.06582185809971741,3555.6787778521757,0.4999971463564634,0.3511206402878813,0.37472222222222223,0.22055555555555556,0.226875,0.3167361111111111,0.0,26162.446833616985,0.04,0.04,nan,2,0,0.019053750872065112,0.29977933328216355,0.001766466661861666,0.289375,0.0,0.0,0.044161666546541654,13.180200084298122,11.527312227855873,0.8745931134678773,0.29977933328216355,0.15000000000000002,False,18,1,False,1.0,0.0,0.0,0.0,0.0
159,cc5ff77302f76d245736a3d0852631f5cfc69b769f8cb54142062d2b844b40a0,161.74298731555734,172.48582689307037,403.2485587071352,26160.793945760543,29751.360478986237,0.06641919848156358,3590.566533225694,0.4999970938995741,0.35022227530804384,0.37395833333333334,0.21930555555555556,0.22576388888888888,0.3172916666666667,0.0,26174.41064446887,0.04,0.04,nan,2,0,0.019619629202824618,0.3049672335799402,0.0017970366575339792,0.27,0.0,0.0,0.04492591643834946,13.616698708327021,12.014235492948501,0.8823163198581632,0.3049672335799402,0.15000000000000002,False,18,1,False,1.0,0.0,0.0,0.0,0.0
160,0462111852666923cdc4549cfbd178b89d97e1b0261b38b49d7f9b5c01919a2b,161.7801229485671,172.6249360085513,403.39550628859683,26172.80818125349,29799.36853195643,0.06703427381763051,3626.5603507029373,0.4999969748182539,0.34929190446736375,0.37319444444444444,0.21840277777777778,0.22520833333333334,0.31777777777777777,0.0,26186.910264550977,0.04,0.04,nan,2,0,0.01982025525256269,0.31107536985909884,0.0018330291957290178,0.11215277777777778,0.0,0.0,0.04582572989322545,14.102083297486388,12.000659501631162,0.8509848685810988,0.31107536985909884,0.15000000000000002,False,18,1,False,1.0,0.0,0.0,0.0,0.0
161,d84552c314f840a197c06063a57732fd3514656e90ce776bbe4b9ca3221ac4a9,161.8172081107418,172.77005531637306,403.54726789369687,26184.808840755122,29849.492014022606,0.0676865417065874,3664.6831732674837,0.4999970782407417,0.34842693352154,0.37222222222222223,0.2175,0.22402777777777777,0.3184722222222222,0.0,26197.81623545639,0.04,0.04,nan,2,0,0.019408363207104987,0.2963685829860478,0.001746368623000687,0.38069444444444445,0.0,0.0,0.043659215575017174,13.007394701267913,10.78691143179094,0.8292906980626545,0.2963685829860478,0.15000000000000002,False,17,1,False,1.0,0.0,0.0,0.0,0.0
