k,ratio_E1_double,ratio_E1_single,ratio_E2_double,ratio_E2_single,ratio_E3_double,ratio_E3_single,binding_evaluator_double,binding_evaluator_single,Q_double,Q_single,delta_Q_single_minus_double,H0_double,H0_single,pass_q0_980_double,pass_q0_980_single,pass_q0_990_double,pass_q0_990_single,pass_q0_995_double,pass_q0_995_single
1400,0.999624458626979,0.999624459026007,1.00037366148348,1.00037366184706,1.00037366048932,1.00037366084799,1,1,0.999624458626979,0.999624459026007,3.99028032838089e-10,1,1,1,1,1,1,1,1
1401,0.999695636133153,0.999695636479082,1.00026363346654,1.00026363376983,1.00026363217503,1.00026363247618,1,1,0.999695636133153,0.999695636479082,3.45929618283947e-10,1,1,1,1,1,1,1,1
1402,0.999731128853984,0.999731129322114,1.00033461702965,1.00033461737761,1.00033461654276,1.0003346168889,1,1,0.999731128853984,0.999731129322114,4.68130534336808e-10,1,1,1,1,1,1,1,1
1403,0.999704838128278,0.999704838494323,1.00020813558518,1.00020813590127,1.0002081345883,1.00020813490326,1,1,0.999704838128278,0.999704838494323,3.66044972111013e-10,1,1,1,1,1,1,1,1
1404,0.99979671754079,0.999796717944807,1.00037529904951,1.00037529935941,1.00037529791446,1.00037529822199,1,1,0.99979671754079,0.999796717944807,4.04017486133057e-10,1,1,1,1,1,1,1,1
1405,0.999903266896291,0.999903267366203,1.00030246383516,1.00030246416086,1.00030246229193,1.00030246261673,1,1,0.999903266896291,0.999903267366203,4.69912220246727e-10,1,1,1,1,1,1,1,1
1406,0.999990627121911,0.999990627561311,1.0004660934724,1.00046609378396,1.00046609220478,1.00046609251315,1,1,0.999990627121911,0.999990627561311,4.39400182905558e-10,1,1,1,1,1,1,1,1
1407,1.00013543208427,1.00013543247485,1.00042607850811,1.00042607875763,1.0004260768241,1.00042607707044,1,1,1.00013543208427,1.00013543247485,3.90580234821414e-10,1,1,1,1,1,1,1,1
1408,1.00017625669987,1.00017625693652,1.00059286878805,1.00059286900155,1.00059286695297,1.00059286716565,1,1,1.00017625669987,1.00017625693652,2.36647590412531e-10,1,1,1,1,1,1,1,1
1409,1.00025019460532,1.00025019494944,1.00046697057864,1.0004669708682,1.00046696938319,1.00046696967077,1,1,1.00025019460532,1.00025019494944,3.44121620088345e-10,1,1,1,1,1,1,1,1
1410,1.00021623733204,1.00021623717164,1.00051399553722,1.00051399539451,1.00051399437367,1.00051399422966,1,1,1.00021623733204,1.00021623717164,-1.60393476278387e-10,1,1,1,1,1,1,1,1
1411,1.00033876826942,1.00033876826786,1.00048249216168,1.00048249223807,1.00048249118036,1.00048249125396,1,1,1.00033876826942,1.00033876826786,-1.56341606327715e-12,1,1,1,1,1,1,1,1
1412,1.00029816642506,1.00029816627701,1.00052611603818,1.00052611592001,1.00052611462846,1.0005261145079,1,1,1.00029816642506,1.00029816627701,-1.48043799441666e-10,1,1,1,1,1,1,1,1
1413,1.0003127238524,1.00031272397806,1.00038392842872,1.00038392856847,1.00038392736062,1.00038392749966,1,1,1.0003127238524,1.00031272397806,1.25660370997593e-10,1,1,1,1,1,1,1,1
1414,1.00029090351996,1.00029090340669,1.00045492051637,1.00045492036903,1.00045491893724,1.00045491878692,1,1,1.00029090351996,1.00029090340669,-1.13272280444221e-10,1,1,1,1,1,1,1,1
1415,1.00032396560592,1.00032396569685,1.00032964896538,1.00032964907705,1.0003296476658,1.00032964777778,1,1,1.00032396560592,1.00032396569685,9.09308184304791e-11,1,1,1,1,1,1,1,1
1416,1.0003613615983,1.00036136154434,1.00048947516708,1.00048947507445,1.00048947361505,1.00048947351963,1,1,1.0003613615983,1.00036136154434,-5.3967497137819e-11,1,1,1,1,1,1,1,1
1417,1.00037559462854,1.00037559464947,1.0003170132309,1.00031701326661,1.00031701199999,1.00031701203296,3,3,1.00031701199999,1.00031701203296,3.29716254299228e-11,1,1,1,1,1,1,1,1
1418,1.0003809436197,1.00038094357172,1.00043378228205,1.00043378215852,1.00043378062811,1.00043378050166,1,1,1.0003809436197,1.00038094357172,-4.79813966336451e-11,1,1,1,1,1,1,1,1
1419,1.00054098461444,1.00054098449339,1.00039163766165,1.00039163746296,1.0003916361147,1.00039163591481,3,3,1.0003916361147,1.00039163591481,-1.99889660379426e-10,1,1,1,1,1,1,1,1
1420,1.00054178482038,1.00054178467468,1.00050815865735,1.00050815837524,1.00050815639523,1.00050815611088,3,3,1.00050815639523,1.00050815611088,-2.84345880174897e-10,1,1,1,1,1,1,1,1
1421,1.00062438986598,1.00062438969869,1.00039352737099,1.00039352709654,1.00039352473806,1.00039352446133,3,3,1.00039352473806,1.00039352446133,-2.76731526582807e-10,1,1,1,1,1,1,1,1
1422,1.00066750011671,1.00066750000898,1.0005791772701,1.00057917704449,1.000579173968,1.00057917373867,3,3,1.000579173968,1.00057917373867,-2.29325669565128e-10,1,1,1,1,1,1,1,1
1423,1.00065930536756,1.00065930521436,1.00039506199769,1.00039506185498,1.00039505920401,1.00039505905925,3,3,1.00039505920401,1.00039505905925,-1.44764422671528e-10,1,1,1,1,1,1,1,1
1424,1.00063070526096,1.00063070507973,1.00049155738439,1.00049155703473,1.0004915535372,1.00049155318571,3,3,1.0004915535372,1.00049155318571,-3.5149461119488e-10,1,1,1,1,1,1,1,1
1425,1.00074105967362,1.00074105953743,1.00043363238114,1.00043363224189,1.00043362863729,1.00043362849671,3,3,1.00043362863729,1.00043362849671,-1.40573774842778e-10,1,1,1,1,1,1,1,1
1426,1.00073737769202,1.00073737775678,1.00060671526697,1.00060671525797,1.000606711808,1.00060671179793,3,3,1.000606711808,1.00060671179793,-1.00670582980911e-11,1,1,1,1,1,1,1,1
1427,1.00077116978891,1.00077116982005,1.00044500176148,1.00044500174316,1.00044499750884,1.00044499748737,3,3,1.00044499750884,1.00044499748737,-2.14683826271767e-11,1,1,1,1,1,1,1,1
1428,1.00080848191101,1.00080848194936,1.00067181870899,1.00067181872354,1.00067181443403,1.0006718144464,3,3,1.00067181443403,1.0006718144464,1.23636656468307e-11,1,1,1,1,1,1,1,1
1429,1.00087663447701,1.00087663452725,1.00050204510384,1.00050204520387,1.00050203961023,1.00050203970813,3,3,1.00050203961023,1.00050203970813,9.79023528913103e-11,1,1,1,1,1,1,1,1
1430,1.00087709857042,1.00087709855969,1.00089706266314,1.00089706263379,1.00089706220021,1.00089706216773,1,1,1.00087709857042,1.00087709855969,-1.07251985070889e-11,1,1,1,1,1,1,1,1
1431,1.00100165872687,1.00100165871946,1.00073709466421,1.00073709469942,1.00073708147922,1.00073708151149,3,3,1.00073708147922,1.00073708151149,3.22737392366435e-11,1,1,1,1,1,1,1,1
1432,1.00002769850198,1.00002769923187,1.00046685715398,1.0004668577217,1.00046681243961,1.00046681300489,1,1,1.00002769850198,1.00002769923187,7.29888816053403e-10,1,1,1,1,1,1,1,1
1433,0.998735231183083,0.998735232949294,0.999320732482418,0.999320734224097,0.999320654186894,0.99932065592981,1,1,0.998735231183083,0.998735232949294,1.76621073322281e-09,1,1,1,1,1,1,1,1
1434,0.997622276926012,0.997622278822094,0.99820684468844,0.998206846621028,0.998206755413428,0.998206757340963,1,1,0.997622276926012,0.997622278822094,1.8960820691305e-09,1,1,1,1,1,1,1,1
1435,0.996956304566957,0.996956304728625,0.997454963662159,0.997454963779522,0.997454872798767,0.9974548729127,1,1,0.996956304566957,0.996956304728625,1.61667901288354e-10,1,1,1,1,1,1,1,1
1436,0.998245913100444,0.998245914519479,0.998775474779731,0.998775476202309,0.998775390420764,0.998775391839518,1,1,0.998245913100444,0.998245914519479,1.41903522266063e-09,1,1,1,1,1,1,1,1
1437,0.999258402352895,0.999258402699016,0.999634486968734,0.999634487327558,0.999634418497496,0.999634418853037,1,1,0.999258402352895,0.999258402699016,3.4612090971109e-10,1,1,1,1,1,1,1,1
1438,0.99958633419353,0.999586334275119,1.00010984733993,1.00010984743566,1.00010978233824,1.00010978243217,1,1,0.99958633419353,0.999586334275119,8.15889578120732e-11,1,1,1,1,1,1,1,1
1439,0.999810127673659,0.999810127234062,1.00025489024041,1.00025488974904,1.00025483206233,1.00025483156772,1,1,0.999810127673659,0.999810127234062,-4.39596248291707e-10,1,1,1,1,1,1,1,1
1440,0.999853777736588,0.999853777762519,1.00047148422017,1.0004714842498,1.00047142609558,1.00047142612546,1,1,0.999853777736588,0.999853777762519,2.59317012307747e-11,1,1,1,1,1,1,1,1
1441,1.00000998191628,1.00000998194263,1.00049696679587,1.00049696682231,1.00049691423929,1.00049691426429,1,1,1.00000998191628,1.00000998194263,2.63520316678978e-11,1,1,1,1,1,1,1,1
1442,1.00000699421324,1.00000699400002,1.00066132736347,1.00066132705854,1.00066127542837,1.00066127512151,1,1,1.00000699421324,1.00000699400002,-2.1322188459294e-10,1,1,1,1,1,1,1,1
1443,1.00006480304618,1.00006480300265,1.00064017829286,1.00064017822328,1.00064012871878,1.00064012864662,1,1,1.00006480304618,1.00006480300265,-4.35382840890952e-11,1,1,1,1,1,1,1,1
1444,1.00013185293246,1.00013185303839,1.00092206862408,1.00092206880873,1.00092202952784,1.00092202970894,1,1,1.00013185293246,1.00013185303839,1.05929043314745e-10,1,1,1,1,1,1,1,1
1445,1.00008166637638,1.00008166643269,1.00070830986624,1.00070830980765,1.00070827059056,1.00070827052996,1,1,1.00008166637638,1.00008166643269,5.63116220320126e-11,1,1,1,1,1,1,1,1
1446,0.999929874784235,0.999929874779725,1.0006650969063,1.0006650967831,1.00066505675223,1.00066505662962,1,1,0.999929874784235,0.999929874779725,-4.51061410444709e-12,1,1,1,1,1,1,1,1
1447,0.999978521243662,0.999978521364546,1.00063882052201,1.00063882065185,1.00063878435516,1.0006387844826,1,1,0.999978521243662,0.999978521364546,1.20883969501051e-10,1,1,1,1,1,1,1,1
1448,0.99988669841958,0.999886698667167,1.00087553637872,1.00087553668533,1.00087550787963,1.0008755081828,1,1,0.99988669841958,0.999886698667167,2.47587284007977e-10,1,1,1,1,1,1,1,1
1449,0.999882644161269,0.999882644439219,1.00088241315186,1.00088241339133,1.00088238830728,1.00088238854732,1,1,0.999882644161269,0.999882644439219,2.77950551463846e-10,1,1,1,1,1,1,1,1
1450,0.999725724347629,0.999725724748444,1.00096957941039,1.00096957984839,1.00096955099121,1.00096955142578,1,1,0.999725724347629,0.999725724748444,4.00814714751618e-10,1,1,1,1,1,1,1,1
1451,0.99974050459189,0.999740504737938,1.00105255916476,1.00105255953481,1.00105253957615,1.0010525399468,1,1,0.99974050459189,0.999740504737938,1.46047951510297e-10,1,1,1,1,1,1,1,1
1452,0.999557525441606,0.999557525360903,1.00100509835852,1.00100509851206,1.00100507319105,1.00100507334353,1,1,0.999557525441606,0.999557525360903,-8.07037769945396e-11,1,1,1,1,1,1,1,1
1453,0.999559429348666,0.999559429167751,1.00101818492085,1.00101818552788,1.00101816833089,1.00101816893714,1,1,0.999559429348666,0.999559429167751,-1.8091494968786e-10,1,1,1,1,1,1,1,1
1454,0.999328748505022,0.999328748349476,1.00099024234902,1.00099024282076,1.00099022017135,1.00099022063977,1,1,0.999328748505022,0.999328748349476,-1.55546464597478e-10,1,1,1,1,1,1,1,1
1455,0.999169798021017,0.999169797469477,1.00112454222861,1.00112454275969,1.00112453317185,1.00112453369984,1,1,0.999169798021017,0.999169797469477,-5.51540146886964e-10,1,1,1,1,1,1,1,1
1456,0.998599453211307,0.998599452225209,1.00110330589541,1.00110330638731,1.00110330262509,1.00110330311724,1,1,0.998599453211307,0.998599452225209,-9.86097870026015e-10,1,1,1,1,1,1,1,1
1457,0.998693705372906,0.998693705217466,1.00095738951097,1.00095738970545,1.00095738890582,1.00095738910145,1,1,0.998693705372906,0.998693705217466,-1.55440327276324e-10,1,1,1,1,1,1,1,1
1458,0.998652207699522,0.998652207230997,1.00075623602596,1.00075623617405,1.00075623599254,1.00075623613706,1,1,0.998652207699522,0.998652207230997,-4.68524552488248e-10,1,1,1,1,1,1,1,1
1459,0.998454404483627,0.998454404472092,1.00061948802286,1.00061948802049,1.00061948744868,1.00061948744543,1,1,0.998454404483627,0.998454404472092,-1.15344400697381e-11,1,1,1,1,1,1,1,1
1460,0.998107912885146,0.998107912713716,1.00030811961173,1.0003081196826,1.00030811673176,1.00030811680153,1,1,0.998107912885146,0.998107912713716,-1.7142998132158e-10,1,1,1,1,1,1,1,1
1461,0.998400788225575,0.998400787935265,1.00035593467041,1.00035593467047,1.00035593321603,1.00035593321458,1,1,0.998400788225575,0.998400787935265,-2.90309776218578e-10,1,1,1,1,1,1,1,1
1462,0.998451614404587,0.998451614320347,1.00049646887519,1.00049646902181,1.00049646803129,1.00049646817669,1,1,0.998451614404587,0.998451614320347,-8.42398373279707e-11,1,1,1,1,1,1,1,1
1463,0.998624260167619,0.998624260603994,1.00052245559922,1.00052245592001,1.00052245488467,1.00052245520454,1,1,0.998624260167619,0.998624260603994,4.3637460311885e-10,1,1,1,1,1,1,1,1
1464,0.998673441071475,0.998673441438088,1.00057053711589,1.00057053753466,1.00057053709815,1.00057053751517,1,1,0.998673441071475,0.998673441438088,3.66612407098899e-10,1,1,1,1,1,1,1,1
1465,0.998487772936238,0.998487773590615,1.00038569776283,1.00038569820488,1.00038569690964,1.00038569734967,1,1,0.998487772936238,0.998487773590615,6.54377108055826e-10,1,1,1,1,1,1,1,1
1466,0.998521042999198,0.998521043174453,1.00036018241471,1.00036018277422,1.00036018208148,1.00036018243866,1,1,0.998521042999198,0.998521043174453,1.75255032708321e-10,1,1,1,1,1,1,1,1
1467,0.998385746211956,0.998385746940712,1.00016733695702,1.00016733734754,1.00016733564839,1.0001673360378,1,1,0.998385746211956,0.998385746940712,7.28755278345261e-10,1,1,1,1,1,1,1,1
1468,0.998418736407179,0.998418736855419,1.00014353824537,1.00014353858226,1.00014353763614,1.00014353796827,1,1,0.998418736407179,0.998418736855419,4.48240222716834e-10,1,1,1,1,1,1,1,1
1469,0.998584202730817,0.99858420348448,1.0001476550534,1.00014765536831,1.00014765432812,1.00014765464089,1,1,0.998584202730817,0.99858420348448,7.53663131902726e-10,1,1,1,1,1,1,1,1
1470,0.998642925725013,0.998642926221818,1.00015907964507,1.00015907993366,1.00015907901412,1.00015907930017,1,1,0.998642925725013,0.998642926221818,4.96805818706036e-10,1,1,1,1,1,1,1,1
1471,0.998764426830594,0.998764427469415,1.00015388184996,1.00015388199098,1.0001538816659,1.00015388180511,1,1,0.998764426830594,0.998764427469415,6.3882121814629e-10,1,1,1,1,1,1,1,1
1472,0.998753430789534,0.998753431037236,1.00013119311852,1.00013119348672,1.00013119297433,1.00013119333993,1,1,0.998753430789534,0.998753431037236,2.47702303113329e-10,1,1,1,1,1,1,1,1
1473,0.998674169227376,0.998674169203634,0.999945674226461,0.999945674081472,0.999945673563137,0.999945673417001,1,1,0.998674169227376,0.998674169203634,-2.37424524485164e-11,1,1,1,1,1,1,1,1
1474,0.998723331609641,0.998723331758373,0.999983833716925,0.999983834013448,0.999983833423843,0.99998383371774,1,1,0.998723331609641,0.998723331758373,1.48731360560816e-10,1,1,1,1,1,1,1,1
1475,0.998599980582234,0.998599980519012,0.999776577674978,0.999776577568876,0.999776576343177,0.999776576235933,1,1,0.998599980582234,0.998599980519012,-6.3221761159582e-11,1,1,1,1,1,1,1,1
1476,0.99867881114429,0.998678811616588,0.999834024728336,0.99983402517021,0.999834024480893,0.99983402492296,1,1,0.99867881114429,0.998678811616588,4.72298422593553e-10,1,1,1,1,1,1,1,1
1477,0.998603906718214,0.998603906710294,0.999676311977606,0.99967631198654,0.999676310862771,0.999676310870183,1,1,0.998603906718214,0.998603906710294,-7.91999799076848e-12,1,1,1,1,1,1,1,1
1478,0.998711269292073,0.998711269639987,0.999806773956249,0.999806774378062,0.999806772905614,0.999806773325256,1,1,0.998711269292073,0.998711269639987,3.47913919895859e-10,1,1,1,1,1,1,1,1
1479,0.998745592163809,0.998745592342904,0.999642494694347,0.999642494834094,0.999642493014745,0.999642493153743,1,1,0.998745592163809,0.998745592342904,1.79094628016685e-10,1,1,1,1,1,1,1,1
1480,0.998857651805957,0.998857652334857,0.999785314367856,0.999785314878076,0.999785313608427,0.999785314115067,1,1,0.998857651805957,0.998857652334857,5.28900367946505e-10,1,1,1,1,1,1,1,1
1481,0.998908809040728,0.998908809188605,0.999644153151607,0.999644153301907,0.999644151856292,0.999644152006668,1,1,0.998908809040728,0.998908809188605,1.47877043943367e-10,1,1,1,1,1,1,1,1
1482,0.998951922730641,0.998951923129157,0.999719460454616,0.999719460933843,0.999719459896439,0.999719460371584,1,1,0.998951922730641,0.998951923129157,3.98516109001434e-10,1,1,1,1,1,1,1,1
1483,0.998931499674635,0.998931499787574,0.999552961065501,0.99955296118325,0.999552959721769,0.99955295983759,1,1,0.998931499674635,0.998931499787574,1.12938991492229e-10,1,1,1,1,1,1,1,1
1484,0.99901050258282,0.999010502766024,0.999703201362368,0.999703201710789,0.999703200129411,0.999703200476957,1,1,0.99901050258282,0.999010502766024,1.83204673653847e-10,1,1,1,1,1,1,1,1
1485,0.999138581529187,0.999138581555716,0.999632835884358,0.999632835970496,0.999632834259542,0.999632834341323,1,1,0.999138581529187,0.999138581555716,2.65294453072329e-11,1,1,1,1,1,1,1,1
1486,0.999185624903393,0.999185624839719,0.999760550982458,0.999760551075261,0.999760550128662,0.999760550220906,1,1,0.999185624903393,0.999185624839719,-6.36743990867217e-11,1,1,1,1,1,1,1,1
1487,0.999157324818346,0.9991573248801,0.999591002351368,0.999591002474983,0.99959100062206,0.999591000743849,1,1,0.999157324818346,0.9991573248801,6.17542683656325e-11,1,1,1,1,1,1,1,1
1488,0.999268886074159,0.999268886102951,0.999793177649033,0.99979317787014,0.999793177139985,0.999793177359663,1,1,0.999268886074159,0.999268886102951,2.87921908537214e-11,1,1,1,1,1,1,1,1
1489,0.999203602606472,0.999203602706757,0.999635082097739,0.999635082246372,0.999635080580666,0.999635080729554,1,1,0.999203602606472,0.999203602706757,1.00285224569063e-10,1,1,1,1,1,1,1,1
1490,0.999287996448458,0.999287996420949,0.99982886234519,0.999828862515198,0.999828861181323,0.999828861350236,1,1,0.999287996448458,0.999287996420949,-2.75085509926498e-11,1,1,1,1,1,1,1,1
1491,0.999226235230585,0.999226235277824,0.999621471108519,0.999621471206636,0.999621469091434,0.999621469187789,1,1,0.999226235230585,0.999226235277824,4.72389904970782e-11,1,1,1,1,1,1,1,1
1492,0.999317167038164,0.999317167048736,0.999824411090532,0.999824411242142,0.999824409330039,0.999824409479497,1,1,0.999317167038164,0.999317167048736,1.05710995512709e-11,1,1,1,1,1,1,1,1
1493,0.999449323729546,0.999449323741171,0.999728851863205,0.999728851890362,0.999728849274212,0.999728849299941,1,1,0.999449323729546,0.999449323741171,1.16249232462451e-11,1,1,1,1,1,1,1,1
1494,0.999518734109016,0.999518734233386,0.999918158975756,0.999918159169294,0.999918156446943,0.999918156637781,1,1,0.999518734109016,0.999518734233386,1.24370735932189e-10,1,1,1,1,1,1,1,1
1495,0.999622257107467,0.999622257375741,0.999822925053962,0.999822925292079,0.999822923071871,0.999822923307059,1,1,0.999622257107467,0.999622257375741,2.68273958603515e-10,1,1,1,1,1,1,1,1
1496,0.999583360607656,0.999583360882473,0.999897748416607,0.999897748734363,0.999897747174143,0.999897747490716,1,1,0.999583360607656,0.999583360882473,2.74816835954539e-10,1,1,1,1,1,1,1,1
1497,0.999804064122495,0.999804064251611,0.999968485439077,0.999968485564292,0.999968484389644,0.99996848451503,1,1,0.999804064122495,0.999804064251611,1.29116051184042e-10,1,1,1,1,1,1,1,1
1498,0.999791628167031,0.99979162832518,1.00005074347078,1.00005074364602,1.00005074254064,1.00005074271344,1,1,0.999791628167031,0.99979162832518,1.58148938389502e-10,1,1,1,1,1,1,1,1
1499,0.999960566663897,0.999960566817298,1.00000548205533,1.00000548216998,1.000005481099,1.00000548121301,1,1,0.999960566663897,0.999960566817298,1.53400736557785e-10,1,1,1,1,1,1,1,1
1500,0.999977264984437,0.999977265293036,1.00015238192519,1.00015238219463,1.00015238090027,1.00015238116596,1,1,0.999977264984437,0.999977265293036,3.08598480103228e-10,1,1,1,1,1,1,1,1
