k,volume_pass_double,volume_pass_single,required_connected_double,required_connected_single,topology_pass_double,topology_pass_single,hard_gate_pass_double,hard_gate_pass_single,binary_differing_elements,binary_difference_explained,max_detached_area_double,max_detached_area_single,n_islands_significant_double,n_islands_significant_single,aggregate_detached_area_double,aggregate_detached_area_single,n_islands_all_double,n_islands_all_single,cutoff_gap_double,cutoff_gap_single,single_cutoff_tie_group_size,single_tie_straddles_cutoff,n_solid_double,n_solid_single
2847,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00962505415893156,0.00962504744529724,1,0,576,576
2848,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00686370635344391,0.00686371326446533,1,0,576,576
2849,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00962505415893156,0.00962504744529724,1,0,576,576
2850,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00686370635344391,0.00686371326446533,1,0,576,576
2851,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00962505415893156,0.00962504744529724,1,0,576,576
2852,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00686370635344391,0.00686371326446533,1,0,576,576
2853,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00962505415893156,0.00962504744529724,1,0,576,576
2854,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00686370635344391,0.00686371326446533,1,0,576,576
2855,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00962505415893156,0.00962504744529724,1,0,576,576
2856,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00686370635344391,0.00686371326446533,1,0,576,576
2857,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00962505415893156,0.00962504744529724,1,0,576,576
2858,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00686370635344391,0.00686371326446533,1,0,576,576
2859,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00962505415893156,0.00962504744529724,1,0,576,576
2860,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00686370635344391,0.00686371326446533,1,0,576,576
2861,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00962505415893156,0.00962504744529724,1,0,576,576
2862,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00686370635344391,0.00686371326446533,1,0,576,576
2863,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00962505415893156,0.00962504744529724,1,0,576,576
2864,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00686370635344391,0.00686371326446533,1,0,576,576
2865,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00962505415893156,0.00962504744529724,1,0,576,576
2866,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00686370635344391,0.00686371326446533,1,0,576,576
2867,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00962505415893156,0.00962504744529724,1,0,576,576
2868,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00686370635344391,0.00686371326446533,1,0,576,576
2869,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00962505415893156,0.00962504744529724,1,0,576,576
2870,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00686370635344391,0.00686371326446533,1,0,576,576
2871,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00962505415893156,0.00962504744529724,1,0,576,576
2872,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00686370635344391,0.00686371326446533,1,0,576,576
2873,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00962505415893156,0.00962504744529724,1,0,576,576
2874,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00686370635344391,0.00686371326446533,1,0,576,576
2875,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00962505415893156,0.00962504744529724,1,0,576,576
2876,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00686370635344391,0.00686371326446533,1,0,576,576
2877,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00962505415893156,0.00962504744529724,1,0,576,576
2878,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00686370635344391,0.00686371326446533,1,0,576,576
2879,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00962505415893156,0.00962504744529724,1,0,576,576
2880,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00686370635344391,0.00686371326446533,1,0,576,576
2881,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00962505415893156,0.00962504744529724,1,0,576,576
2882,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00686370635344391,0.00686371326446533,1,0,576,576
2883,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00962505415893156,0.00962504744529724,1,0,576,576
2884,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00686370635344391,0.00686371326446533,1,0,576,576
2885,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00962505415893156,0.00962504744529724,1,0,576,576
2886,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00686370635344391,0.00686371326446533,1,0,576,576
2887,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00962505415893156,0.00962504744529724,1,0,576,576
2888,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00686370635344391,0.00686371326446533,1,0,576,576
2889,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00962505415893156,0.00962504744529724,1,0,576,576
2890,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00686370635344391,0.00686371326446533,1,0,576,576
2891,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00962505415893156,0.00962504744529724,1,0,576,576
2892,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00686370635344391,0.00686371326446533,1,0,576,576
2893,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00962505415893156,0.00962504744529724,1,0,576,576
2894,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00686370635344391,0.00686371326446533,1,0,576,576
2895,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00962505415893156,0.00962504744529724,1,0,576,576
2896,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00686370635344391,0.00686371326446533,1,0,576,576
2897,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00962505415893156,0.00962504744529724,1,0,576,576
2898,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00686370635344391,0.00686371326446533,1,0,576,576
2899,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00962505415893156,0.00962504744529724,1,0,576,576
2900,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00686370635344391,0.00686371326446533,1,0,576,576
2901,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00962505415893156,0.00962504744529724,1,0,576,576
2902,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00686370635344391,0.00686371326446533,1,0,576,576
2903,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00962505415893156,0.00962504744529724,1,0,576,576
2904,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00686370635344391,0.00686371326446533,1,0,576,576
2905,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00962505415893156,0.00962504744529724,1,0,576,576
2906,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00686370635344391,0.00686371326446533,1,0,576,576
2907,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00962505415893156,0.00962504744529724,1,0,576,576
2908,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00686370635344391,0.00686371326446533,1,0,576,576
2909,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00962505415893156,0.00962504744529724,1,0,576,576
2910,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00686370635344391,0.00686371326446533,1,0,576,576
2911,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00962505415893156,0.00962504744529724,1,0,576,576
2912,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00686370635344391,0.00686371326446533,1,0,576,576
2913,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00962505415893156,0.00962504744529724,1,0,576,576
2914,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00686370635344391,0.00686371326446533,1,0,576,576
2915,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00962505415893156,0.00962504744529724,1,0,576,576
2916,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00686370635344391,0.00686371326446533,1,0,576,576
2917,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00962505415893156,0.00962504744529724,1,0,576,576
2918,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00686370635344391,0.00686371326446533,1,0,576,576
2919,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00962505415893156,0.00962504744529724,1,0,576,576
2920,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00686370635344391,0.00686371326446533,1,0,576,576
2921,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00962505415893156,0.00962504744529724,1,0,576,576
2922,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00686370635344391,0.00686371326446533,1,0,576,576
2923,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00962505415893156,0.00962504744529724,1,0,576,576
2924,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00686370635344391,0.00686371326446533,1,0,576,576
2925,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00962505415893156,0.00962504744529724,1,0,576,576
2926,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00686370635344391,0.00686371326446533,1,0,576,576
2927,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00962505415893156,0.00962504744529724,1,0,576,576
2928,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00686370635344391,0.00686371326446533,1,0,576,576
2929,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00962505415893156,0.00962504744529724,1,0,576,576
2930,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00686370635344391,0.00686371326446533,1,0,576,576
2931,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00962505415893156,0.00962504744529724,1,0,576,576
2932,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00686370635344391,0.00686371326446533,1,0,576,576
2933,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00962505415893156,0.00962504744529724,1,0,576,576
2934,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00686370635344391,0.00686371326446533,1,0,576,576
2935,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00962505415893156,0.00962504744529724,1,0,576,576
2936,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00686370635344391,0.00686371326446533,1,0,576,576
2937,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00962505415893156,0.00962504744529724,1,0,576,576
2938,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00686370635344391,0.00686371326446533,1,0,576,576
2939,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00962505415893156,0.00962504744529724,1,0,576,576
2940,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00686370635344391,0.00686371326446533,1,0,576,576
2941,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00962505415893156,0.00962504744529724,1,0,576,576
2942,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00686370635344391,0.00686371326446533,1,0,576,576
2943,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00962505415893156,0.00962504744529724,1,0,576,576
2944,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00686370635344391,0.00686371326446533,1,0,576,576
2945,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00962505415893156,0.00962504744529724,1,0,576,576
2946,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00686370635344391,0.00686371326446533,1,0,576,576
2947,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00962505415893156,0.00962504744529724,1,0,576,576
2948,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00686370635344391,0.00686371326446533,1,0,576,576
2949,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00962505415893156,0.00962504744529724,1,0,576,576
2950,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00686370635344391,0.00686371326446533,1,0,576,576
2951,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00962505415893156,0.00962504744529724,1,0,576,576
2952,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00686370635344391,0.00686371326446533,1,0,576,576
2953,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00962505415893156,0.00962504744529724,1,0,576,576
2954,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00686370635344391,0.00686371326446533,1,0,576,576
2955,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00962505415893156,0.00962504744529724,1,0,576,576
2956,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00686370635344391,0.00686371326446533,1,0,576,576
2957,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00962505415893156,0.00962504744529724,1,0,576,576
2958,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00686370635344391,0.00686371326446533,1,0,576,576
2959,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00962505415893156,0.00962504744529724,1,0,576,576
2960,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00686370635344391,0.00686371326446533,1,0,576,576
2961,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00962505415893156,0.00962504744529724,1,0,576,576
2962,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00686370635344391,0.00686371326446533,1,0,576,576
2963,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00962505415893156,0.00962504744529724,1,0,576,576
2964,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00686370635344391,0.00686371326446533,1,0,576,576
2965,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00962505415893156,0.00962504744529724,1,0,576,576
2966,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00686370635344391,0.00686371326446533,1,0,576,576
2967,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00962505415893156,0.00962504744529724,1,0,576,576
2968,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00686370635344391,0.00686371326446533,1,0,576,576
2969,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00962505415893156,0.00962504744529724,1,0,576,576
2970,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00686370635344391,0.00686371326446533,1,0,576,576
2971,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00962505415893156,0.00962504744529724,1,0,576,576
